"LAVADO","monto_transferencia","frecuencia_mensual","antiguedad_cliente","paises_destino","indice_riesgo_cliente","volumen_total_mes","canal_transaccion","tipo_cliente","jurisdiccion_riesgo","pep","alerta_manual","perfil_operacional"
"No_sospechoso",6092.45963944901,18,8,0,71.744357347406,12238.919278898,"Online","Persona","Bja","No","No","Volatil"
"No_sospechoso",2445.07397455694,15,4,3,47.117893345382,4935.14794911388,"Internacional","Persona","Bja","No","No","Normal"
"No_sospechoso",4990.87777097575,15,9,4,52.4111125086936,10026.7555419515,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",3167.20931198905,17,8,1,54.0149529746686,6385.4186239781,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",5320.70320940327,15,6,3,63.5157126959824,10686.4064188065,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",5599.51221857001,18,8,1,60.2811717047983,11253.02443714,"Online","Persona","Bja","No","No","Atipico"
"No_sospechoso",4441.14451712412,16,7,0,66.9464245530939,8930.28903424824,"Internacional","Persona","Baja","No","No","Normal"
"No_sospechoso",2785.90749771083,14,7,1,68.1824295804593,5613.81499542166,NA,"Persona","Bja","No","No","Normal"
"No_sospechoso",2989.11818032816,17,6,2,52.6576797283921,6029.23636065632,"Online","Empresa","Bja","No","No","Normal"
"No_sospechoso",2983.57033324759,15,7,1,44.2124509022008,6012.14066649519,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",2841.56513233926,16,6,4,68.2621737048995,5731.13026467851,"Sucursal","Empresa","Baja","No","No","Volatil"
"No_sospechoso",3397.70697080002,18,6,4,49.7098018304884,6849.41394160004,"Online","Persona","Baja","No","No","Atipico"
"No_sospechoso",3492.49649256256,13,8,0,54.5616656983754,7023.99298512512,"Internacional","Persona","Baja","No","No","Normal"
"No_sospechoso",5187.90424193729,17,6,1,66.3069161957938,10426.8084838746,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",4072.33379940272,16,12,1,NA,8192.66759880544,"Sucursal","Empresa","Bja","No","No","Volatil"
"No_sospechoso",2612.87117253472,13,6,3,76.0105094348045,5264.74234506944,"Online","Empresa","Bja","Si","No","Normal"
"No_sospechoso",4854.58221987355,16,7,1,35.8903560611059,9757.1644397471,"Sucursal","Offshore","Bja","No","No","Normal"
"No_sospechoso",4811.40144097724,12,7,3,65.8432428056149,9658.80288195447,"Sucursal","Persona","Baja","No","No","Volatil"
"No_sospechoso",3034.9810103071,15,9,1,70.8709727882592,6114.96202061421,"Sucursal","Persona","Baja","No","No","Volatil"
"No_sospechoso",4373.07073739509,17,3,1,57.5264411338029,8797.14147479018,"Sucursal","Empresa","Bja","No","No","Normal"
"No_sospechoso",3674.10973168877,13,8,1,62.0679566092594,7387.21946337755,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",3242.15252355605,15,6,0,80.4409842111959,6529.3050471121,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",2885.06717234573,12,5,3,43.3749188125375,5806.13434469145,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",2113.55037274393,15,8,2,63.7481500652895,4272.10074548786,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",2960.95955035286,15,8,3,84.85971001133,5966.91910070573,"Online","Persona","Bja","No","No","Normal"
"Sospechoso",5274.69911112348,15,6,5,85.757840839236,10594.398222247,"Online","Persona","Alta","Si","No","Normal"
"No_sospechoso",2388.55496840458,14,6,3,63.8200103884482,4819.10993680916,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",3624.16914180106,16,6,5,50.9809159239683,7296.33828360211,"Internacional","Persona","Baja","No","No","Normal"
"No_sospechoso",3689.86936715558,16,8,0,74.4274870205142,7427.73873431115,NA,"Offshore","Bja","No","No","Normal"
"No_sospechoso",5575.02601457176,15,5,0,62.3095357044617,11195.0520291435,"Sucursal","Empresa","Bja","No","No","Atipico"
"No_sospechoso",3889.13999543249,17,9,4,75.9662700555966,7829.27999086498,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",5430.70586639063,17,7,1,57.7676950366956,10912.4117327813,"Online","Persona","Baja","Si","No","Normal"
"No_sospechoso",2757.44004665326,14,5,1,51.4188792485922,5556.88009330651,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",1333.70322320074,14,7,0,49.8807588535399,2709.40644640149,"Online","Persona","Alta","No","No","Normal"
"No_sospechoso",5781.68909739408,15,9,3,NA,11608.3781947882,"Online","Persona","Baja","No","No","Volatil"
"No_sospechoso",1329.95116573308,16,8,2,NA,2707.90233146616,"Online","Persona","Baja","No","No","Atipico"
"No_sospechoso",6311.82863679233,17,6,1,NA,12674.6572735847,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",2993.82174400702,14,7,1,62.6839273496284,6029.64348801404,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",7087.03357581125,14,8,4,58.2875134411732,14216.0671516225,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",5066.6554942104,16,6,2,NA,10181.3109884208,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",2086.71038873905,14,7,1,66.4516956011439,4215.4207774781,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",3564.15426882907,15,9,2,42.1750658346443,7173.30853765815,"Online","Empresa","Bja","No","No","Normal"
"No_sospechoso",2250.104619113,15,7,2,76.7475873561659,4545.20923822599,"Online","Persona","Bja","No","No","Volatil"
"No_sospechoso",927.476001660572,16,8,1,62.0096269513284,1902.95200332114,"Online","Persona","Bja","No","No","Atipico"
"No_sospechoso",6880.48238813297,17,8,1,62.4660863676291,13811.9647762659,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",3409.8263032631,17,4,2,40.6038272563696,6870.65260652621,"Sucursal","Persona","Baja","No","No","Volatil"
"No_sospechoso",4109.26891092452,15,8,2,53.9328688506263,8263.53782184904,"Sucursal","Empresa","Bja","No","No","Normal"
"No_sospechoso",1519.96650931418,16,10,1,69.5373383284144,3087.93301862837,NA,"Persona","Bja","No","No","Normal"
"No_sospechoso",4483.55963052743,15,9,5,66.8391053520254,9012.11926105487,"Online","Persona","Baja","No","No","Volatil"
"No_sospechoso",2396.0831274992,13,7,2,49.1003037735587,4831.16625499841,"Online","Persona","Bja","No","No","Volatil"
"No_sospechoso",3381.88092012964,16,5,1,66.3722322738148,6811.76184025928,"Internacional","Empresa","Bja","Si","No","Atipico"
"No_sospechoso",1901.42794700505,16,7,3,60.13098364187,3850.8558940101,"Online","Persona","Bja","No","No","Atipico"
"No_sospechoso",4212.45034318696,15,5,4,59.8954182839526,8469.90068637392,NA,"Persona","Bja","No","No","Normal"
"No_sospechoso",3529.81392477311,15,7,3,63.5019800545869,7104.62784954622,"Sucursal","Persona","Baja","Si","No","Atipico"
"No_sospechoso",3859.64688836948,18,7,1,58.6241696267988,7773.29377673895,"Internacional","Persona","Baja","No","No","Normal"
"No_sospechoso",16795.244549641,18,6,2,46.5643528332942,33644.4890992821,"Sucursal","Persona","Bja","No","No","Volatil"
"No_sospechoso",3903.23956177946,18,8,2,56.3813085036605,7860.47912355893,NA,"Persona","Baja","No","No","Volatil"
"No_sospechoso",2668.22917912355,12,6,5,53.6861293333954,5372.4583582471,"Online","Persona","Bja","No","No","Volatil"
"No_sospechoso",3621.68200084188,16,9,3,72.2541544728691,7291.36400168375,"Online","Empresa","Bja","No","No","Normal"
"No_sospechoso",1565.10133923517,15,6,3,59.1206446943443,3175.20267847034,"Internacional","Persona","Bja","No","No","Normal"
"No sospechoso",3726.97688233113,14,7,1,38.5633957928497,7495.95376466227,"Sucursal","Empresa","Baja","No","No","Volatil"
"No sospechoso",2315.2334278827,15,8,2,56.1757971337336,4675.4668557654,"Online","Persona","Alta","No","No","Normal"
"No sospechoso",3339.86557568319,13,7,5,41.8121197596862,6718.73115136638,"Internacional","Empresa","Baja","No","No","Normal"
"No_sospechoso",6242.34935080433,17,7,2,65.4382324989842,12535.6987016087,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",3267.31608798088,18,6,3,NA,6588.63217596175,"Internacional","Empresa","Bja","No","No","Atipico"
"No sospechoso",4440.28469949962,16,10,0,35.3704269851174,8928.56939899923,"Sucursal","Persona","Baja","No","No","Volatil"
"No_sospechoso",3973.47883142919,17,6,1,NA,7997.95766285837,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",12289.1280396943,16,4,1,61.9931725170857,24626.2560793886,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",7565.90747943042,15,8,3,62.2270762110445,15176.8149588608,NA,"Persona","Bja","No","No","Atipico"
"No_sospechoso",4456.0943222326,15,7,0,49.929887717114,8957.18864446521,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",1840.20547541509,12,6,2,54.9727037688623,3716.41095083018,"Online","Offshore","Baja","No","No","Normal"
"No_sospechoso",10578.0372442773,19,9,2,60.9709497236834,21213.0744885545,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",6686.26282465557,19,8,1,45.3087947689612,13429.5256493111,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",3492.46732741863,16,4,1,NA,7032.93465483726,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",3234.35119536369,16,8,0,49.8529088119711,6516.70239072738,"Online","Persona","Bja","No","No","Atipico"
"No_sospechoso",2182.34057591247,15,9,0,57.649941643525,4409.68115182494,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",3886.71805869173,17,10,2,59.8951131246834,7824.43611738345,NA,"Persona","Baja","No","No","Normal"
"No_sospechoso",7222.8925545452,15,4,1,45.3069874321916,14490.7851090904,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",2254.0782457892,14,4,1,86.6501199020647,4550.15649157841,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",3035.71733873145,16,7,3,57.6782683892335,6119.4346774629,NA,"Empresa","Bja","No","No","Normal"
"No_sospechoso",4204.27730257981,15,6,3,55.0517464616033,8453.55460515961,"Online","Persona","Baja","No","No","Normal"
"Sospechoso",11674.6605263197,15,8,3,69.1362960873069,23394.3210526394,"Sucursal","Persona","Alta","No","No","Atipico"
"No_sospechoso",3655.34715959369,16,6,3,48.6270556996635,7358.69431918737,"Internacional","Empresa","Bja","No","No","Normal"
"No_sospechoso",5443.76594254769,15,4,3,42.8262020538992,10932.5318850954,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",1939.37215567556,17,6,1,NA,3929.74431135111,"Online","Persona","Baja","No","No","Atipico"
"No_sospechoso",4097.87954071678,14,6,1,51.3342577948791,8237.75908143357,"Internacional","Persona","Baja","No","No","Volatil"
"No_sospechoso",5452.77335827479,16,9,2,57.6227450566877,10953.5467165496,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",1991.07463204956,16,11,1,NA,4030.14926409911,"Online","Empresa","Alta","No","No","Atipico"
"No_sospechoso",1322.45241682669,14,7,0,57.7307230344557,2686.90483365337,NA,"Persona","Baja","No","No","Normal"
"No_sospechoso",1947.39598482277,14,8,0,72.8505737062492,3936.79196964553,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",4266.60346631389,15,8,3,37.7235882422227,8578.20693262777,"Sucursal","Persona","Baja","No","No","Normal"
"No sospechoso",2543.12559055495,13,6,3,51.6446955408919,5125.2511811099,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",3818.04413715989,18,11,0,NA,7690.08827431978,"Online","Persona","Baja","No","No","Atipico"
"No sospechoso",2786.24468055032,17,6,0,36.343244322634,5623.48936110064,"Online","Empresa","Baja","No","No","Normal"
"No_sospechoso",1205.23375367666,14,3,1,55.4280459989434,2452.46750735332,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",1212.60077997205,15,9,1,62.4469745601017,2470.2015599441,NA,"Persona","Baja","No","No","Atipico"
"No_sospechoso",1699.45038903371,15,8,0,56.4602485056031,3443.90077806742,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",2311.80554367715,13,3,2,72.4104656739092,4662.6110873543,"Sucursal","Empresa","Baja","No","No","Normal"
"No_sospechoso",3458.82642750266,15,8,1,56.4186627850267,6962.65285500533,NA,"Persona","Bja","Si","No","Normal"
"No_sospechoso",1258.07712614677,16,5,3,77.2743959961994,2564.15425229353,NA,"Empresa","Baja","No","No","Volatil"
"No_sospechoso",7537.9763210677,16,7,4,45.9709518282094,15123.9526421354,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",906.827179818364,13,10,3,75.0261570535338,1852.65435963673,"Online","Persona","Baja","No","No","Volatil"
"No_sospechoso",3998.76633769283,16,9,0,NA,8045.53267538566,"Online","Empresa","Bja","No","No","Normal"
"No_sospechoso",1527.16252431236,15,7,3,38.6760504736059,3099.32504862471,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",6583.8370588883,16,5,1,59.5586398590895,13215.6741177766,"Sucursal","Persona","Bja","No","No","Volatil"
"No_sospechoso",4475.11350105018,17,8,1,69.2435874186864,9001.22700210035,"Online","Persona","Baja","No","No","Volatil"
"No_sospechoso",4024.09010648954,18,11,2,59.313399473575,8102.18021297909,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",2898.54863757259,13,6,1,74.4435362872437,5836.09727514519,"Sucursal","Persona","Baja","No","No","Volatil"
"No_sospechoso",11863.5016913302,18,8,4,73.0475388058732,23781.0033826603,"Internacional","Persona","Baja","No","No","Volatil"
"No_sospechoso",2328.89416943824,14,8,0,61.6474340145641,4699.78833887649,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",4408.92720769074,16,9,2,56.0623264613961,8865.85441538148,"Sucursal","Empresa","Baja","No","No","Volatil"
"No sospechoso",3631.09813589576,16,9,1,63.8684714048934,7310.19627179152,"Online","Persona","Baja","No","No","Atipico"
"No_sospechoso",10733.6230936265,16,2,1,60.1565188208825,21515.2461872529,"Online","Empresa","Baja","No","No","Normal"
"No_sospechoso",2415.27746997815,17,6,3,61.6474527265364,4881.5549399563,"Sucursal","Persona","Bja","No","No","Normal"
"No sospechoso",7953.1810903886,15,4,0,50.0692880818409,15951.3621807772,"Online","Empresa","Bja","No","No","Normal"
"No_sospechoso",3903.7105641188,14,5,0,NA,7849.4211282376,"Online","Empresa","Bja","No","No","Volatil"
"No_sospechoso",3237.24180074403,16,4,1,65.8632594949577,6522.48360148807,"Sucursal","Empresa","Bja","No","No","Normal"
"No_sospechoso",8797.80646315244,14,9,1,59.2931135814483,17637.6129263049,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",7866.85596679265,14,8,0,61.2089443966771,15775.7119335853,"Internacional","Empresa","Bja","No","No","Normal"
"No sospechoso",2607.9317246154,13,8,2,71.7855417643821,5254.8634492308,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",2759.64400263696,14,9,2,54.2694342786576,5561.28800527393,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",1973.89018868003,12,7,3,65.7792945415242,3983.78037736006,"Online","Persona","Bja","No","No","Atipico"
"No_sospechoso",2926.04501696776,16,5,3,55.0476882626344,5900.09003393552,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",2745.91836979591,16,7,1,NA,5539.83673959183,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",3877.92405341235,15,8,1,70.6331093955016,7800.84810682471,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",6302.28661578065,16,10,3,46.7355326340591,12652.5732315613,"Online","Empresa","Alta","No","No","Atipico"
"No_sospechoso",3395.52654238835,16,7,2,70.9023430778793,6839.05308477671,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",4167.56019501814,15,5,1,51.7534714965603,8380.12039003628,"Internacional","Persona","Alta","No","No","Normal"
"No_sospechoso",1722.63434003693,15,4,3,43.3668778969087,3490.26868007386,NA,"Empresa","Bja","No","No","Normal"
"No_sospechoso",1704.1857762759,12,6,2,61.9046574036231,3444.3715525518,NA,"Empresa","Alta","No","No","Normal"
"No_sospechoso",2540.47267153094,16,7,3,65.040464754313,5128.94534306187,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",5486.32522467133,18,5,1,50.1162340474553,11026.6504493427,NA,"Empresa","Bja","No","No","Normal"
"No_sospechoso",4742.0075872366,17,7,1,81.6121207148288,9535.01517447319,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",12296.997977659,16,3,3,56.0297679203549,24641.995955318,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",4486.58371815532,18,5,4,29.2399745066433,9027.16743631065,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",4495.71161298824,16,4,3,60.6079487343253,9039.42322597649,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",2022.14139418582,18,6,3,69.1127048519087,4098.28278837163,"Sucursal","Persona","Baja","No","No","Volatil"
"No_sospechoso",2818.06832220992,18,4,2,59.3576482775994,5690.13664441984,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",4415.10867038286,14,6,3,59.9226221306433,8872.21734076572,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",3750.06686104556,15,9,1,75.8389370786493,7545.13372209113,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",5902.93556934005,16,7,0,47.6324286595517,11853.8711386801,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",3223.96156580534,16,7,0,56.8506690635216,6495.92313161068,"Sucursal","Empresa","Bja","No","No","Normal"
"No sospechoso",5233.34622339099,19,10,2,56.5594306216003,10523.692446782,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",6893.41865509089,14,6,2,64.0220420573625,13828.8373101818,"Sucursal","Offshore","Bja","No","No","Normal"
"No_sospechoso",5720.05010099047,17,9,0,26.9532013649649,11491.1002019809,"Sucursal","Empresa","Bja","No","No","Normal"
"No_sospechoso",4813.39862364916,12,10,2,62.8246488475803,9662.79724729832,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",3931.75467209679,17,7,3,57.4698521313023,7914.50934419358,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",2770.16975822792,13,7,1,59.4845398440488,5579.33951645583,"Online","Persona","Baja","No","No","Atipico"
"No_sospechoso",958.682040993472,13,5,2,62.8993266588958,1956.36408198694,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",5940.68610149855,14,6,2,78.6907547069919,11923.3722029971,NA,"Persona","Baja","No","No","Normal"
"No sospechoso",10294.6793191598,15,8,1,NA,20634.3586383197,"Sucursal","Empresa","Bja","No","No","Volatil"
"No_sospechoso",3331.33077678067,14,7,2,68.9332149063114,6704.66155356134,"Internacional","Empresa","Baja","No","No","Atipico"
